id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
15828,Paraiso,24/11/2011 14:37,Bajo (2 - 4 mts),38,Mediano,-68.8718137708,-32.877184404,7,Residencial Parque,1786336.08966,0,bajo
17247,Morera,12/08/2011 09:09,Alto (> 8 mts),220,Grande,-68.8364929716,-32.8641594384,4,Cuarta Oeste,1173332.70145,0,alto
41961,Morera,19/04/2011 10:27,Medio (4 - 8 mts),66,Grande,-68.8390290332,-32.8792026239,1,Parque Central,1655357.93265,1,bajo
20142,Pltano,16/05/2011 10:40,Alto (> 8 mts),170,Grande,-68.861431852,-32.8911733584,5,Residencial Sur,2423808.92355,0,medio
42925,Fresno europeo,29/09/2011 10:34,Medio (4 - 8 mts),130,Grande,-68.8348064063,-32.8768151156,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
33229,Pltano,09/05/2011 11:59,Alto (> 8 mts),200,Grande,-68.8555640854,-32.8921254875,5,Residencial Sur,2423808.92355,0,alto
27755,Pltano,31/10/2011 09:12,Alto (> 8 mts),186,Grande,-68.8348167281,-32.8957894318,2,Barrio Civico,2366816.36021,0,medio
5481,Fresno europeo,11/04/2011 09:55,Bajo (2 - 4 mts),28,Mediano,-68.8452215974,-32.8813553829,1,Parque Central,1655357.93265,0,bajo
36488,Fresno europeo,18/03/2011 09:47,Alto (> 8 mts),117,Grande,-68.8536083603,-32.8797835544,6,Residencial Norte,2694682.37982,0,medio
13316,Fresno europeo,23/02/2011 09:42,Bajo (2 - 4 mts),28,Mediano,-68.8483453539,-32.8656924388,6,Residencial Norte,2694682.37982,0,bajo
17786,Paraiso,22/07/2011 10:45,Alto (> 8 mts),93,Grande,-68.8428270023,-32.8678426846,4,Cuarta Oeste,1173332.70145,0,medio
45761,Morera,24/08/2011 10:40,Alto (> 8 mts),165,Grande,-68.8205241801,-32.8700487997,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
26599,Pltano,03/11/2011 11:38,Alto (> 8 mts),140,Grande,-68.8316346373,-32.8907959522,3,Parque O'Higgins,1531146.02653,0,medio
35760,Morera,21/03/2011 11:26,Medio (4 - 8 mts),120,Grande,-68.8540549397,-32.8743172985,6,Residencial Norte,2694682.37982,0,medio
28627,Morera,23/02/2011 11:58,Alto (> 8 mts),180,Grande,-68.8476212894,-32.8910118528,2,Barrio Civico,2366816.36021,0,medio
15019,Morera,19/12/2011 10:24,Bajo (2 - 4 mts),50,Mediano,-68.8807674205,-32.8723604169,8,Aeroparque,2203364.73622,0,bajo
33996,Fresno europeo,26/05/2011 09:56,Medio (4 - 8 mts),110,Grande,-68.8528904729,-32.8841809895,5,Residencial Sur,2423808.92355,0,medio
208,Olmo bola,06/03/2012 10:17,Medio (4 - 8 mts),65,Grande,-68.8393090184,-32.8703372173,4,Cuarta Oeste,1173332.70145,0,bajo
36978,Morera,07/04/2011 16:45,Alto (> 8 mts),185,Grande,-68.8569796821,-32.8786666501,7,Residencial Parque,1786336.08966,0,medio
32900,Fresno europeo,19/05/2011 12:47,Medio (4 - 8 mts),140,Grande,-68.8493703036,-32.8867123581,5,Residencial Sur,2423808.92355,0,medio
47822,Fresno europeo,21/09/2011 10:26,Medio (4 - 8 mts),45,Mediano,-68.8291582376,-32.8741073024,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
34215,Morera,03/03/2011 13:03,Medio (4 - 8 mts),140,Grande,-68.8533456957,-32.8743330502,6,Residencial Norte,2694682.37982,1,medio
42114,Acer,04/05/2011 10:25,Medio (4 - 8 mts),95,Grande,-68.8426521835,-32.8775082928,1,Parque Central,1655357.93265,0,medio
19472,Morera,11/07/2011 12:37,Alto (> 8 mts),150,Grande,-68.8395332361,-32.870989195600004,4,Cuarta Oeste,1173332.70145,0,medio
140,Fresno europeo,29/02/2012 09:51,Bajo (2 - 4 mts),36,Mediano,-68.8581197222,-32.8640958771,6,Residencial Norte,2694682.37982,0,bajo
16116,Olmo comun,18/07/2011 12:37,Alto (> 8 mts),148,Grande,-68.8448902838,-32.8732797257,6,Residencial Norte,2694682.37982,0,medio
44292,Morera,20/10/2011 16:52,Medio (4 - 8 mts),116,Grande,-68.8352237292,-32.8808329788,1,Parque Central,1655357.93265,1,medio
41150,Morera,27/04/2011 18:17,Alto (> 8 mts),142,Grande,-68.8387048405,-32.8825544294,1,Parque Central,1655357.93265,0,medio
32646,Acacia visco,24/06/2011 13:52,Alto (> 8 mts),160,Grande,-68.8511698397,-32.8906722302,5,Residencial Sur,2423808.92355,0,medio
44931,Paraiso,23/08/2011 10:21,Alto (> 8 mts),165,Grande,-68.825148975,-32.8686469988,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
28890,Fresno americano,01/03/2011 12:43,Alto (> 8 mts),150,Grande,-68.847820243,-32.8873488164,1,Parque Central,1655357.93265,0,medio
41220,Fresno europeo,15/04/2011 13:53,Alto (> 8 mts),95,Grande,-68.8390663754,-32.8820143304,1,Parque Central,1655357.93265,0,medio
29335,Morera,25/04/2011 09:25,Alto (> 8 mts),190,Grande,-68.843627975,-32.8868622045,1,Parque Central,1655357.93265,0,alto
36392,Fresno europeo,21/03/2011 12:34,Medio (4 - 8 mts),65,Grande,-68.8516266501,-32.8794255582,6,Residencial Norte,2694682.37982,1,bajo
25752,Morera,03/02/2011 10:19,Alto (> 8 mts),137,Grande,-68.8416925929,-32.902723142,2,Barrio Civico,2366816.36021,1,medio
9734,Paraiso sombrilla,19/01/2011 11:46,Alto (> 8 mts),160,Grande,-68.8476265506,-32.86284498,4,Cuarta Oeste,1173332.70145,0,medio
3618,Paraiso,29/08/2011 08:45,Medio (4 - 8 mts),130,Grande,-68.8271459506,-32.8689279629,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
23515,Morera,19/01/2011 19:03,Alto (> 8 mts),200,Grande,-68.848585887,-32.9025437514,2,Barrio Civico,2366816.36021,0,alto
24665,Olmo comun,18/01/2011 13:41,Medio (4 - 8 mts),125,Grande,-68.8425362351,-32.9011231308,2,Barrio Civico,2366816.36021,0,medio
17696,Morera,14/07/2011 13:07,Alto (> 8 mts),245,Grande,-68.8421605827,-32.8702661415,4,Cuarta Oeste,1173332.70145,0,alto
22038,Pltano,16/05/2011 10:03,Alto (> 8 mts),190,Grande,-68.8571279948,-32.8935454524,5,Residencial Sur,2423808.92355,0,alto
32600,Paraiso,23/06/2011 10:25,Alto (> 8 mts),153,Grande,-68.8514091866,-32.8901470874,5,Residencial Sur,2423808.92355,0,medio
33952,Fresno americano,24/05/2011 11:19,Bajo (2 - 4 mts),110,Grande,-68.8529605001,-32.8850040466,5,Residencial Sur,2423808.92355,0,medio
11968,Paraiso sombrilla,14/05/2010 10:19,Medio (4 - 8 mts),116,Grande,-68.8515832511,-32.8687728348,6,Residencial Norte,2694682.37982,0,medio
43209,Morera,11/11/2011 09:23,Medio (4 - 8 mts),60,Mediano,-68.8279761337,-32.881504269,3,Parque O'Higgins,1531146.02653,0,bajo
42173,lamo criollo,06/05/2011 11:15,Alto (> 8 mts),102,Grande,-68.8406124465,-32.8747444255,1,Parque Central,1655357.93265,0,medio
32381,Pltano,06/05/2011 09:11,Alto (> 8 mts),190,Grande,-68.8529043781,-32.8922584525,5,Residencial Sur,2423808.92355,0,alto
47319,Paraiso,21/09/2011 11:20,Alto (> 8 mts),185,Grande,-68.8307480052,-32.8750014341,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
36279,Morera,04/04/2011 09:30,Medio (4 - 8 mts),134,Grande,-68.8538776234,-32.8775196272,6,Residencial Norte,2694682.37982,0,medio
6382,Acacia SP,23/05/2011 10:05,Alto (> 8 mts),95,Grande,-68.8510682472,-32.8882041203,5,Residencial Sur,2423808.92355,0,medio
23749,Acer,25/01/2011 11:11,Alto (> 8 mts),114,Grande,-68.8492917818,-32.9005201299,2,Barrio Civico,2366816.36021,0,medio
39789,Morera,14/07/2011 13:08,Alto (> 8 mts),180,Grande,-68.8507237417,-32.8839414276,1,Parque Central,1655357.93265,0,medio
2593,Fresno europeo,27/10/2011 17:41,Bajo (2 - 4 mts),40,Mediano,-68.8309017428,-32.8813142829,3,Parque O'Higgins,1531146.02653,0,bajo
45724,Morera,24/08/2011 11:49,Medio (4 - 8 mts),200,Grande,-68.8216673014,-32.8690618046,4,Cuarta Este Área Fundacional,1822015.85685,1,alto
25475,Fresno europeo,08/02/2011 10:10,Alto (> 8 mts),155,Grande,-68.8403256004,-32.8997386876,2,Barrio Civico,2366816.36021,0,medio
14349,Paraiso sombrilla,01/12/2011 13:06,Bajo (2 - 4 mts),120,Grande,-68.8775259024,-32.8661688546,8,Aeroparque,2203364.73622,0,medio
16989,Morera,15/08/2011 11:31,Medio (4 - 8 mts),75,Grande,-68.8381309951,-32.8645537157,4,Cuarta Oeste,1173332.70145,0,bajo
28244,Morera,28/02/2011 16:53,Alto (> 8 mts),168,Grande,-68.8480188136,-32.8925493569,2,Barrio Civico,2366816.36021,0,medio
36187,Morera,31/03/2011 10:05,Alto (> 8 mts),160,Grande,-68.856459918,-32.8774736552,6,Residencial Norte,2694682.37982,0,medio
18132,Morera,27/07/2011 10:12,Alto (> 8 mts),92,Grande,-68.8417185525,-32.8691352684,4,Cuarta Oeste,1173332.70145,1,medio
40825,Pltano,26/04/2011 17:29,Alto (> 8 mts),166,Grande,-68.8392766455,-32.8839292546,1,Parque Central,1655357.93265,1,medio
48145,Fresno europeo,17/08/2011 10:40,Medio (4 - 8 mts),115,Grande,-68.8302563986,-32.8679255065,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
5684,Paraiso sombrilla,29/04/2011 13:51,Medio (4 - 8 mts),145,Grande,-68.8393959385,-32.8752187635,1,Parque Central,1655357.93265,0,medio
9239,Acer,28/02/2011 13:31,Alto (> 8 mts),150,Grande,-68.8487534072,-32.8657477062,6,Residencial Norte,2694682.37982,0,medio
19805,Morera,04/08/2011 11:30,Alto (> 8 mts),195,Grande,-68.8351126842,-32.8639002831,4,Cuarta Oeste,1173332.70145,1,alto
43137,Morera,05/10/2011 11:33,Bajo (2 - 4 mts),42,Mediano,-68.8305711699,-32.8801069624,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
38595,Paraiso,17/12/2010 11:00,Alto (> 8 mts),90,Grande,-68.851852361,-32.8703863945,6,Residencial Norte,2694682.37982,0,medio
34078,Morera,31/05/2011 13:20,Medio (4 - 8 mts),110,Grande,-68.8563633545,-32.8844323479,5,Residencial Sur,2423808.92355,0,medio
44423,Fresno europeo,18/10/2011 10:39,Medio (4 - 8 mts),100,Grande,-68.8367374703,-32.8840148726,3,Parque O'Higgins,1531146.02653,0,medio
730,Paraiso sombrilla,19/12/2011 08:53,Bajo (2 - 4 mts),45,Mediano,-68.881226904,-32.8724215768,8,Aeroparque,2203364.73622,0,bajo
74,Fresno americano,02/03/2012 13:40,Bajo (2 - 4 mts),24,Mediano,-68.857099465,-32.8961049763,5,Residencial Sur,2423808.92355,0,bajo
20030,Pltano,10/08/2011 12:29,Alto (> 8 mts),185,Grande,-68.8341327397,-32.8681140503,4,Cuarta Oeste,1173332.70145,0,medio
6270,Morera,13/07/2011 13:02,Muy bajo (1 - 2 mts),5,Chico,-68.8512233854,-32.8828483005,1,Parque Central,1655357.93265,0,bajo
14583,Aguaribay,14/12/2011 10:33,Bajo (2 - 4 mts),35,Mediano,-68.8789406394,-32.8679398891,8,Aeroparque,2203364.73622,0,bajo
22960,Morera,02/06/2011 12:55,Medio (4 - 8 mts),62,Grande,-68.8559272274,-32.8994670228,5,Residencial Sur,2423808.92355,0,bajo
16813,Paraiso,09/08/2011 09:48,Alto (> 8 mts),197,Grande,-68.8393104279,-32.8652049976,4,Cuarta Oeste,1173332.70145,0,alto
3053,Paraiso sombrilla,16/09/2011 09:19,Alto (> 8 mts),140,Grande,-68.8260790707,-32.8725528179,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
5717,Morera,04/05/2011 13:15,Bajo (2 - 4 mts),22,Mediano,-68.8407188368,-32.8788932739,1,Parque Central,1655357.93265,0,bajo
10894,Ailanthus,21/03/2011 09:06,Alto (> 8 mts),81,Grande,-68.8535345209,-32.8788178709,6,Residencial Norte,2694682.37982,0,medio
43551,Fresno europeo,19/10/2011 16:29,Medio (4 - 8 mts),150,Grande,-68.8297002159,-32.8818616085,3,Parque O'Higgins,1531146.02653,0,medio
37839,Morera,24/11/2010 11:54,Muy bajo (1 - 2 mts),10,Chico,-68.853058232,-32.8727296811,6,Residencial Norte,2694682.37982,0,bajo
40798,Fresno europeo,26/04/2011 16:56,Bajo (2 - 4 mts),18,Chico,-68.8401847074,-32.8847486138,1,Parque Central,1655357.93265,0,bajo
25373,Morera,10/02/2011 09:49,Alto (> 8 mts),125,Grande,-68.8378334714,-32.9006565665,2,Barrio Civico,2366816.36021,1,medio
16386,Morera,03/08/2011 09:17,Alto (> 8 mts),93,Grande,-68.8348431186,-32.8659300361,4,Cuarta Oeste,1173332.70145,1,medio
1703,Paraiso,24/11/2011 12:22,Alto (> 8 mts),140,Grande,-68.8721047271,-32.8784610259,7,Residencial Parque,1786336.08966,0,medio
34204,Acer,04/03/2011 08:41,Muy bajo (1 - 2 mts),6,Chico,-68.8528322845,-32.8740607668,6,Residencial Norte,2694682.37982,0,bajo
42849,Acacia SP,04/10/2011 13:11,Alto (> 8 mts),190,Grande,-68.8321828235,-32.8772281152,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
23574,Acer,24/01/2011 11:57,Medio (4 - 8 mts),180,Grande,-68.8515363801,-32.9019615185,2,Barrio Civico,2366816.36021,0,medio
40479,Pltano,11/04/2011 09:39,Alto (> 8 mts),220,Grande,-68.8437158677,-32.88178236,1,Parque Central,1655357.93265,1,alto
16271,Morera,21/07/2011 10:34,Alto (> 8 mts),300,Grande,-68.8429235107,-32.8637670542,4,Cuarta Oeste,1173332.70145,0,muy alto
11033,Morera,07/04/2011 16:15,Medio (4 - 8 mts),38,Mediano,-68.8580949357,-32.8802393869,7,Residencial Parque,1786336.08966,0,bajo
48295,Pltano,17/08/2011 09:43,Alto (> 8 mts),248,Grande,-68.8289726252,-32.8684275644,4,Cuarta Este Área Fundacional,1822015.85685,1,alto
10445,Paraiso,09/03/2011 13:09,Alto (> 8 mts),120,Grande,-68.8560160127,-32.8738418554,6,Residencial Norte,2694682.37982,0,medio
22395,Tipa,16/06/2011 09:14,Alto (> 8 mts),67,Grande,-68.8605090727,-32.8981648607,5,Residencial Sur,2423808.92355,0,bajo
44681,Morera,19/08/2011 10:17,Medio (4 - 8 mts),61,Grande,-68.8240518872,-32.8673054021,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
36387,Fresno europeo,21/03/2011 12:50,Alto (> 8 mts),111,Grande,-68.8517484841,-32.8798925426,6,Residencial Norte,2694682.37982,0,medio
7430,Fresno europeo,24/06/2011 13:34,Alto (> 8 mts),76,Grande,-68.8574619377,-32.899453425,5,Residencial Sur,2423808.92355,0,bajo
31501,Pltano,19/05/2011 10:30,Alto (> 8 mts),170,Grande,-68.8584094322,-32.890560872,5,Residencial Sur,2423808.92355,1,medio
45965,Morera,25/08/2011 10:50,Alto (> 8 mts),150,Grande,-68.8182142755,-32.8694510704,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
6054,Morera,14/04/2011 12:07,Alto (> 8 mts),100,Grande,-68.8451563575,-32.8816456769,1,Parque Central,1655357.93265,1,medio
42570,Morera,26/09/2011 10:41,Alto (> 8 mts),145,Grande,-68.8276447679,-32.8755573755,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
39850,Morera,03/05/2011 13:22,Alto (> 8 mts),150,Grande,-68.8441820375,-32.8734797853,6,Residencial Norte,2694682.37982,0,medio
18293,Morera,04/08/2011 10:57,Alto (> 8 mts),135,Grande,-68.8395829551,-32.8689991758,4,Cuarta Oeste,1173332.70145,1,medio
46196,Morera,28/09/2011 11:24,Medio (4 - 8 mts),130,Grande,-68.8256292204,-32.8750723141,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
3506,Ligustro,02/09/2011 10:24,Bajo (2 - 4 mts),66,Grande,-68.8262537986,-32.8688473464,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
5534,Morera,07/04/2011 13:34,Bajo (2 - 4 mts),25,Mediano,-68.8412269829,-32.8818305542,1,Parque Central,1655357.93265,0,bajo
43361,Fresno europeo,25/10/2011 17:57,Medio (4 - 8 mts),70,Grande,-68.8334209349,-32.8799950823,1,Parque Central,1655357.93265,0,bajo
25851,Caducifolio,03/02/2011 17:34,Muy bajo (1 - 2 mts),8,Chico,-68.8403220311,-32.9019177511,2,Barrio Civico,2366816.36021,0,bajo
9840,Perenne,11/01/2011 10:05,Medio (4 - 8 mts),51,Mediano,-68.8448312025,-32.8633137424,4,Cuarta Oeste,1173332.70145,0,bajo
43776,Acacia SP,14/10/2011 18:19,Bajo (2 - 4 mts),36,Mediano,-68.8327784726,-32.8824501651,3,Parque O'Higgins,1531146.02653,0,bajo
4185,Fresno europeo,06/07/2011 12:33,Medio (4 - 8 mts),76,Grande,-68.8369115271,-32.8757135191,1,Parque Central,1655357.93265,0,bajo
2976,Conifera,16/09/2011 14:31,Muy bajo (1 - 2 mts),3,Chico,-68.8258969677,-32.8720223019,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
47710,Fresno europeo,15/09/2011 12:50,Muy bajo (1 - 2 mts),40,Mediano,-68.8280105374,-32.8730963892,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
25507,Fresno europeo,04/03/2011 13:57,Medio (4 - 8 mts),52,Mediano,-68.8404699376,-32.9015032086,2,Barrio Civico,2366816.36021,0,bajo
47634,Morera,08/09/2011 10:18,Alto (> 8 mts),158,Grande,-68.8304611601,-32.8717136508,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
6599,Morera,10/05/2011 09:37,Alto (> 8 mts),148,Grande,-68.8548125642,-32.8928646587,5,Residencial Sur,2423808.92355,1,medio
8297,Pltano,02/03/2011 18:03,Alto (> 8 mts),188,Grande,-68.8428301826,-32.8938342009,2,Barrio Civico,2366816.36021,0,medio
5245,Pltano,05/05/2011 11:39,Bajo (2 - 4 mts),40,Mediano,-68.8406279502,-32.8749605181,1,Parque Central,1655357.93265,0,bajo
44662,Morera,19/08/2011 10:32,Alto (> 8 mts),112,Grande,-68.8239989349,-32.8678699109,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
44333,Acacia SP,18/10/2011 11:43,Alto (> 8 mts),145,Grande,-68.8353820577,-32.8824290758,3,Parque O'Higgins,1531146.02653,0,medio
16134,Morera,21/07/2011 09:48,Alto (> 8 mts),136,Grande,-68.8447976788,-32.8726228918,6,Residencial Norte,2694682.37982,0,medio
11266,Morera,12/01/2011 12:35,Alto (> 8 mts),120,Grande,-68.8470311735,-32.8999486284,2,Barrio Civico,2366816.36021,0,medio
43321,Paraiso,05/10/2011 13:20,Alto (> 8 mts),158,Grande,-68.8326402187,-32.8789100249,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
14753,Morera,05/12/2011 11:10,Medio (4 - 8 mts),100,Grande,-68.8782638769,-32.8689176591,8,Aeroparque,2203364.73622,0,medio
10933,Perenne,29/03/2011 10:40,Medio (4 - 8 mts),98,Grande,-68.8515850827,-32.879789067,6,Residencial Norte,2694682.37982,0,medio
5802,Paraiso,03/05/2011 11:58,Alto (> 8 mts),125,Grande,-68.8429257313,-32.8760005958,1,Parque Central,1655357.93265,0,medio
26794,Morera,01/11/2011 09:27,Medio (4 - 8 mts),50,Mediano,-68.8345970765,-32.8940714208,3,Parque O'Higgins,1531146.02653,0,bajo
46897,Morera,09/09/2011 09:27,Alto (> 8 mts),220,Grande,-68.8332267098,-32.8716957097,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
10569,Acer,23/03/2011 10:49,Alto (> 8 mts),160,Grande,-68.854975412,-32.8757652622,6,Residencial Norte,2694682.37982,0,medio
33699,Morera,10/05/2011 13:59,Alto (> 8 mts),185,Grande,-68.8572284471,-32.8862415987,5,Residencial Sur,2423808.92355,0,medio
26439,Acacia SP,09/11/2011 09:51,Alto (> 8 mts),185,Grande,-68.834272888,-32.8912165986,3,Parque O'Higgins,1531146.02653,1,medio
6755,Fresno europeo,17/05/2011 09:18,Medio (4 - 8 mts),40,Mediano,-68.8604107038,-32.8930774067,5,Residencial Sur,2423808.92355,0,bajo
43112,Fresno europeo,04/10/2011 09:33,Alto (> 8 mts),190,Grande,-68.8294187872,-32.8787640442,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
42181,Morera,06/05/2011 10:39,Alto (> 8 mts),146,Grande,-68.8403791851,-32.8740874245,1,Parque Central,1655357.93265,0,medio
12852,Fresno europeo,18/01/2011 13:24,Muy bajo (1 - 2 mts),8,Chico,-68.8469013337,-32.8639644269,4,Cuarta Oeste,1173332.70145,0,bajo
16478,Paraiso,05/08/2011 09:00,Medio (4 - 8 mts),30,Mediano,-68.8422690942,-32.8654645737,4,Cuarta Oeste,1173332.70145,0,bajo
33861,Morera,16/05/2011 09:31,Alto (> 8 mts),160,Grande,-68.8548332155,-32.8865889748,5,Residencial Sur,2423808.92355,1,medio
20300,Morera,17/05/2011 09:21,Alto (> 8 mts),98,Grande,-68.8602851844,-32.8926799813,5,Residencial Sur,2423808.92355,0,medio
43350,Morera,26/10/2011 12:33,Alto (> 8 mts),180,Grande,-68.8325383657,-32.8800550385,3,Parque O'Higgins,1531146.02653,1,medio
29580,Morera,04/03/2011 09:49,Alto (> 8 mts),71,Grande,-68.8443123855,-32.8919333281,2,Barrio Civico,2366816.36021,0,bajo
27924,Fresno europeo,03/11/2011 11:35,Muy bajo (1 - 2 mts),15,Chico,-68.8382994977,-32.8939601642,2,Barrio Civico,2366816.36021,0,bajo
3210,Ailanthus,26/09/2011 10:39,Medio (4 - 8 mts),52,Mediano,-68.8332037628,-32.8763839369,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
16847,Acer,05/08/2011 14:02,Medio (4 - 8 mts),50,Mediano,-68.8398252843,-32.8641048522,4,Cuarta Oeste,1173332.70145,0,bajo
36475,Fresno europeo,18/03/2011 10:26,Medio (4 - 8 mts),86,Grande,-68.8549257918,-32.8794878914,6,Residencial Norte,2694682.37982,0,medio
45658,Olmo comun,19/09/2011 15:23,Medio (4 - 8 mts),130,Grande,-68.8207825214,-32.8720192602,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
32559,Morera,21/06/2011 09:06,Alto (> 8 mts),130,Grande,-68.8542268358,-32.8899215542,5,Residencial Sur,2423808.92355,0,medio
34629,Fresno europeo,31/03/2011 11:38,Alto (> 8 mts),150,Grande,-68.8492762739,-32.8769017595,6,Residencial Norte,2694682.37982,0,medio
44466,Pltano,17/10/2011 12:59,Alto (> 8 mts),250,Grande,-68.8364129884,-32.883628344,3,Parque O'Higgins,1531146.02653,0,muy alto
20192,Pltano,12/05/2011 10:45,Medio (4 - 8 mts),115,Grande,-68.8596581638,-32.8915249581,5,Residencial Sur,2423808.92355,0,medio
28445,Morera,28/02/2011 09:24,Alto (> 8 mts),165,Grande,-68.8466774307,-32.8894161523,2,Barrio Civico,2366816.36021,0,medio
26674,Morera,14/11/2011 12:33,Alto (> 8 mts),150,Grande,-68.8319268543,-32.8930472366,3,Parque O'Higgins,1531146.02653,0,medio
43925,Acacia SP,12/10/2011 14:41,Alto (> 8 mts),170,Grande,-68.8325052025,-32.8844489414,3,Parque O'Higgins,1531146.02653,1,medio
33561,Fresno europeo,30/05/2011 09:59,Medio (4 - 8 mts),32,Mediano,-68.8540056653,-32.8885188047,5,Residencial Sur,2423808.92355,0,bajo
7051,Morera,14/06/2011 10:43,Alto (> 8 mts),190,Grande,-68.8558083273,-32.8970084076,5,Residencial Sur,2423808.92355,1,alto
46492,Pltano,17/08/2011 13:02,Alto (> 8 mts),190,Grande,-68.8303867007,-32.8679452797,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
18656,Fresno europeo,05/07/2011 10:46,Alto (> 8 mts),120,Grande,-68.8366537771,-32.8752853843,1,Parque Central,1655357.93265,0,medio
29498,Pltano,18/02/2011 11:07,Alto (> 8 mts),152,Grande,-68.8447564439,-32.892005845,2,Barrio Civico,2366816.36021,0,medio
23952,Fresno europeo,12/01/2011 12:15,Alto (> 8 mts),121,Grande,-68.8470523603,-32.9003042538,2,Barrio Civico,2366816.36021,0,medio
33860,Morera,16/05/2011 09:34,Alto (> 8 mts),200,Grande,-68.8547124174,-32.8866112867,5,Residencial Sur,2423808.92355,0,alto
5215,Braquiquito,09/08/2011 09:45,Alto (> 8 mts),120,Grande,-68.839891664,-32.8730583286,4,Cuarta Oeste,1173332.70145,0,medio
34821,Morera,29/03/2011 12:22,Alto (> 8 mts),140,Grande,-68.8523791643,-32.8759024836,6,Residencial Norte,2694682.37982,0,medio
45751,Morera,24/08/2011 11:02,Alto (> 8 mts),175,Grande,-68.8211798523,-32.8701687542,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
5051,Morera,10/08/2011 09:21,Alto (> 8 mts),102,Grande,-68.8389860589,-32.8632034178,4,Cuarta Oeste,1173332.70145,0,medio
27283,Pltano,31/10/2011 09:13,Alto (> 8 mts),175,Grande,-68.8344274005,-32.8898524542,3,Parque O'Higgins,1531146.02653,0,medio
17012,Morera,10/08/2011 09:02,Medio (4 - 8 mts),60,Mediano,-68.8390513073,-32.8634685831,4,Cuarta Oeste,1173332.70145,0,bajo
28800,Fresno americano,18/04/2011 10:24,Alto (> 8 mts),145,Grande,-68.8481442935,-32.885715768,1,Parque Central,1655357.93265,0,medio
5829,Paraiso,03/05/2011 11:12,Medio (4 - 8 mts),82,Grande,-68.8432271348,-32.8741179544,1,Parque Central,1655357.93265,0,medio
15886,Paraiso sombrilla,28/11/2011 20:28,Medio (4 - 8 mts),90,Grande,-68.8721340857,-32.8763597081,7,Residencial Parque,1786336.08966,0,medio
28200,Morera,14/03/2011 18:05,Alto (> 8 mts),126,Grande,-68.8473126349,-32.893637469,2,Barrio Civico,2366816.36021,1,medio
14718,Paraiso sombrilla,30/11/2011 18:18,Bajo (2 - 4 mts),130,Grande,-68.8775939993,-32.8699829514,8,Aeroparque,2203364.73622,0,medio
41857,Conifera,05/05/2011 11:59,Alto (> 8 mts),47,Mediano,-68.8416720153,-32.8790126744,1,Parque Central,1655357.93265,0,bajo
18107,Paraiso,28/07/2011 10:24,Medio (4 - 8 mts),64,Grande,-68.8406625726,-32.8695266023,4,Cuarta Oeste,1173332.70145,1,bajo
45381,Paraiso,16/09/2011 14:23,Alto (> 8 mts),240,Grande,-68.825451244800007,-32.8720951201,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
27597,Morera,07/11/2011 09:27,Alto (> 8 mts),145,Grande,-68.8382758995,-32.8943146397,2,Barrio Civico,2366816.36021,1,medio
29272,Morera,23/02/2011 14:32,Alto (> 8 mts),140,Grande,-68.8441900235,-32.8879476414,1,Parque Central,1655357.93265,1,medio
36139,Morera,04/04/2011 09:33,Alto (> 8 mts),130,Grande,-68.8514091681,-32.8779910099,6,Residencial Norte,2694682.37982,0,medio
35764,Morera,21/03/2011 09:05,Medio (4 - 8 mts),180,Grande,-68.8543665301,-32.8742586151,6,Residencial Norte,2694682.37982,0,medio
33266,Pltano,29/06/2011 11:49,Alto (> 8 mts),190,Grande,-68.8560141065,-32.8908894267,5,Residencial Sur,2423808.92355,0,alto
2025,Acer,02/11/2011 08:40,Muy bajo (1 - 2 mts),10,Chico,-68.8329408674,-32.8943830652,3,Parque O'Higgins,1531146.02653,0,bajo
26671,Morera,14/11/2011 12:38,Alto (> 8 mts),75,Grande,-68.8318160556,-32.8932180022,3,Parque O'Higgins,1531146.02653,0,bajo
